name,county,notes,state,type,lon,lat,image,popularity,popularity_num,real_address
Crater of Diamonds State Park,Pike county,World's only diamond-bearing site accessible to the public,Arkansas,state_park,-93.6754253,34.0327216,NA,NA,NA,"209 State Park Rd, Murfreesboro, AR 71958, USA"
Crowley's Ridge State Park,Greene county,"Park built on the homestead of Benjamin Crowley, dedicated to the culture and history of the Crowley's Ridge region. Includes many structures built in the 1930s by the Civilian Conservation Corps and spring-fed Lake Ponder",Arkansas,state_park,-90.6667312,36.044888,NA,NA,NA,"2092-2158 AR-168, Paragould, AR 72450, USA"
Daisy State Park,Pike county,"Park nestled within the Ouachita Mountains on Lake Greeson near the Ouachita National Forest. Popular for camping, water sports, and fishing",Arkansas,state_park,-93.740456,34.2336662,NA,NA,NA,"113 E Park Rd, Kirby, AR 71950, USA"
Davidsonville Historic State Park,Randolph county,"Historic state park preserving the abandoned frontier river town of Davidsonville. Interpretive tours and signs guide visitors through the historic community bypassed by the Southwest Trail in the 1820s. Fishing is available along three nearby rivers, with 49 campsites",Arkansas,state_park,-91.0561683,36.1562606,NA,NA,NA,"7941-7979 Hwy 166 S, Pocahontas, AR 72455, USA"
DeGray Lake Resort State Park,Clark county,"Resort state park with championship rated golf course, 94 room lodge, and over 100 campsites",Arkansas,state_park,-93.14810969999999,34.2456659,NA,NA,NA,"2027 State Park Entrance Rd, Bismarck, AR 71929, USA"
Delta Heritage Trail State Park,Arkansas county,"Rails to trails conversion of former railroad bed through Arkansas Delta lowlands, currently 14 miles (23 km), planned to be 73 miles (117 km)",Arkansas,state_park,-90.75938149999999,34.5549329,NA,NA,NA,"5519-5549 US 49, West Helena, AR 72390, USA"
Devil's Den State Park,Washington county,"Civilian Conservation Corps-built park in the Ozarks with lake, caves, swimming pool and several trails. Includes over 100 campsites, including cabins",Arkansas,state_park,-94.2452239,35.7842931,NA,NA,NA,"Devil's Den Trail, Winslow, AR 72959, USA"
Hampson Archeological Museum State Park,Mississippi county,"Museum displaying archeological artifacts from the Nodena Site, an aboriginal village of the Nodena people dated 1400-1650 CE, and bones from the Island 35 Mastodon",Arkansas,state_park,-90.0406749,35.5707379,NA,NA,NA,"10 Lake Dr, Wilson, AR 72395, USA"
Herman Davis State Park,Mississippi county,"Park surrounding a grave and memorial to Herman Davis, a U.S. sniper during World War I",Arkansas,state_park,-90.1660297,35.8730677,NA,NA,NA,"605-699 S Baltimore Ave, Manila, AR 72442, USA"
Historic Washington State Park,Hempstead county,"Fifty-three buildings that preserve and interpret the architectural, cultural, and political history of a historic nineteenth century town.",Arkansas,state_park,-93.6831426,33.7743046,NA,NA,NA,"Carroll St, Washington, AR 71862, USA"
Hobbs State Park – Conservation Area,Benton county,"Large park in the Boston Mountains along Beaver Lake featuring trails, camping, and a shooting range.",Arkansas,state_park,-93.92619599999999,36.2805202,NA,NA,NA,"20077-21159 E Hwy 12, Rogers, AR 72756, USA"
Jacksonport State Park,Jackson county,"Park containing the 1872 Jacksonport courthouse, preserving the culture and history of a former steamboat river town",Arkansas,state_park,-91.3110638,35.6391272,NA,NA,NA,"400 Avenue St, Newport, AR 72112, USA"
Jenkins' Ferry State Park,Grant county,One of three battleground sites from the Camden Expedition of the Civil War. Water recreation available on the Saline River,Arkansas,state_park,-92.5477509,34.2122253,NA,NA,NA,"AR-46, Sheridan, AR 72150, USA"
Lake Catherine State Park,Garland county,"Civilian Conservation Corps park created along the lake, resulting in a well-preserved natural shoreline. Park features cabins, campsites, nature programs, marina, hiking trails, and a sand beach swimming area",Arkansas,state_park,-92.9469558,34.4291858,NA,NA,NA,"AR-171, Hot Springs National Park, AR 71913, USA"
Lake Charles State Park,Lawrence county,"Lake is maintained and stocked with fish by the Arkansas Game and Fish Commission; also features camping, hiking, boat ramps and an interpretative nature center",Arkansas,state_park,-91.1528536,36.0655624,NA,NA,NA,"1511 Lawrence Rd 258, Powhatan, AR 72458, USA"
Lake Chicot State Park,Chicot county,"Largest oxbow lake in the United States; formerly the main channel of the Mississippi River. Park is located within a pecan grove within a bayou environment, offering 122 campsites, 14 cabins, swimming pool, boat shop/marina and interpretative visitor center.",Arkansas,state_park,-91.1957801,33.3719416,NA,NA,NA,"Bluebird Ln, Lake Village, AR 71653, USA"
Lake Dardanelle State Park,Pope county,"Two sites (Russellville and Dardanelle), including 74 campsites, boating, visitor center, and aquarium. Popular for bass fishing, including hosting many major tournaments.",Arkansas,state_park,-93.2043975,35.28531419999999,NA,NA,NA,"100 State Park Dr, Russellville, AR 72802, USA"
Lake Fort Smith State Park,Crawford county,"Large lake in the Ozarks offering 30 campsites, 10 cabins, a marina, swimming pool and visitor center",Arkansas,state_park,-94.11879650000002,35.695396,NA,NA,NA,"18160-18166 Shepherd Spring Rd, Mountainburg, AR 72946, USA"
Lake Frierson State Park,Greene county,"Reservoir built along Crowley's Ridge known for fishing. Features seven campsites, trails, boat ramp and visitor center",Arkansas,state_park,-90.71725479999999,35.97294,NA,NA,NA,"8158 AR-141, Jonesboro, AR 72401, USA"
Lake Ouachita State Park,Garland county,"Built surrounding a reservoir, the park features a marina, trails, restaurant, eagle tours, and interpretative information on three historic springs in the park vicinity",Arkansas,state_park,-93.1813774,34.6175658,NA,NA,NA,"Crawdad Island Rd, Mountain Pine, AR 71956, USA"
Lake Poinsett State Park,Poinsett county,"Popular with fishing enthusiasts, the park offers 29 campsites, trails and interpretative programs",Arkansas,state_park,-90.68461769999999,35.5320255,NA,NA,NA,"State Park Rd, Harrisburg, AR 72432, USA"
Logoly State Park,Columbia county,"Environmental education park containing mature oak-hickory forests, mineral springs and endangered species",Arkansas,state_park,-93.18424209999999,33.345819,NA,NA,NA,"210 Columbia Rd 459, Magnolia, AR 71753, USA"
Louisiana Purchase State Park,Lee county,"Boardwalk through a headwater swamp leading to a monument dedicating the point of beginning of all surveys of the Louisiana Purchase, which allowed for the westward development and expansion of the United States",Arkansas,state_park,-91.0532284,34.6455306,NA,NA,NA,"AR-362, Holly Grove, AR 72069, USA"
Lower White River Museum State Park,Prairie county,"Museum dedicated to the preservation and interpretation of culture, commerce and history along the White River in Arkansas",Arkansas,state_park,-91.5149275,34.9772082,NA,NA,NA,"2001-2099 Main St, Des Arc, AR 72040, USA"
Mammoth Spring State Park,Fulton county,"Park surrounding the large natural spring, offering fishing, boating and hiking, an Arkansas welcome center and museum",Arkansas,state_park,-91.5344971,36.49670870000001,NA,NA,NA,"2601 Frisco Ln, Mammoth Spring, AR 72554, USA"
Marks' Mills State Park,Cleveland county,"Park commemorating Civil War battle, including exhibits and park area. Also a Red River Campaign National Historic Landmark.",Arkansas,state_park,-92.2575004,33.7807862,NA,NA,NA,"5010 AR-8, New Edinburg, AR 71660, USA"
Millwood State Park,Little River county,"Forested area surrounding large lake known for bass fishing, bird watching, hiking and camping.",Arkansas,state_park,-93.9896035,33.6775753,NA,NA,NA,"1481 AR-32, Ashdown, AR 71822, USA"
Mississippi River State Park,Lee county,Newest state park created within the St. Francis National Forest. Park currently includes campground at Bear Creek Lake and birding trail.,Arkansas,state_park,-90.722318,34.755711,NA,NA,NA,"2457-2699 State Hwy 44, Marianna, AR 72360, USA"
Moro Bay State Park,Bradley county,"Park at the convergence of Raymond Lake, Moro Bay, and the Ouachita River with visitor center. Popular destination for fishing, water sports, hiking trails and camping.",Arkansas,state_park,-92.34962039999999,33.3007433,NA,NA,NA,"6008-6026 Hwy 600 S, Jersey, AR 71651, USA"
Mount Magazine State Park,Logan county,"The park contains Mossback Ridge, including the peak of Mount Magazine, Arkansas's highest point. Park also contains The Lodge at Mount Magazine, cabins, trails, and a hang gliding area.",Arkansas,state_park,-93.64715989999999,35.164387,NA,NA,NA,"577 Lodge Dr, Paris, AR 72855, USA"
Mount Nebo State Park,Yell county,"One of three mountain state parks in the Arkansas River Valley, includes historic cabins, 14 miles (23 km) of hiking trails, and popular hang-gliding launch points.",Arkansas,state_park,-93.2151746,35.2535222,NA,NA,NA,"Lk Dardanelle St Park Srv Rd, Dardanelle, AR 72834, USA"
Ozark Folk Center State Park,Stone county,"Preserves the music, culture, and traditions of the Ozark Mountains. Hosts special concerts and regular folk music performances.",Arkansas,state_park,-92.1171486,35.880731,NA,NA,NA,"1032 Park Ave, Mountain View, AR 72560, USA"
Park name,"County or
counties county",ha,California,state_park,-124.0046276,41.2131788,NA,NA,NA,"Unnamed Road, Trinidad, CA 95570, USA"
Admiral William Standley State Recreation Area,Mendocino county,Boasts redwoods plus salmon and steelhead fishing on the Eel River.,California,state_park,-123.6182765,39.6462166,NA,NA,NA,"12501-12513 Branscomb Rd, Branscomb, CA 95417, USA"
Ahjumawi Lava Springs State Park,Shasta county,Preserves a wilderness of freshwater springs and geologically recent lava flows.,California,state_park,-121.4503496,41.13170239999999,NA,NA,NA,"Unnamed Road, McArthur, CA 96056, USA"
Albany State Marine Reserve,Alameda county,"In development, not open to public",California,state_park,-122.3151134,37.88932399999999,NA,NA,NA,"1 Buchanan St, Albany, CA 94710, USA"
Anderson Marsh State Historic Park,Lake county,Preserves a tule marsh and ancient archaeological sites of the Pomo people.,California,state_park,-122.6137745,38.92140089999999,NA,NA,NA,"8400 CA-53, Lower Lake, CA 95457, USA"
Andrew Molera State Park,Monterey county,Offers a primitive walk-in campground on the Big Sur coast.,California,state_park,-121.844272,36.2884189,NA,NA,NA,"Cabrillo Hwy, Big Sur, CA 93920, USA"
Angel Island State Park,Marin county,"Interprets an island in San Francisco Bay whose history encompasses Coast Miwok prehistory, ranching, the 1910–1940 Angel Island Immigration Station, and long military use.",California,state_park,-122.4325682,37.860909,NA,NA,NA,"Sunset Tr, Tiburon, CA 94920, USA"
Annadel State Park,Sonoma county,Supports a variety of day-use activities at the northern end of Sonoma Valley.,California,state_park,-122.6161765,38.4246133,NA,NA,NA,"Marsh Trail, Santa Rosa, CA 95404, USA"
Ano Nuevo State Park !Año Nuevo State Park,San Mateo county,"Encompasses Año Nuevo Island and Año Nuevo Point, which boasts the world's largest mainland rookery of northern elephant seals.",California,state_park,-122.306642,37.1188385,NA,NA,NA,"New Years Creek Rd, Pescadero, CA 94060, USA"
Antelope Valley California Poppy Reserve,Los Angeles county,"Showcases the state's most-consistent blooms of California poppy, in the high Mojave Desert.",California,state_park,-118.3960096,34.7349045,NA,NA,NA,"15101 150th St W, Lancaster, CA 93536, USA"
Antelope Valley Indian Museum State Historic Park,Los Angeles county,Interprets the Native American cultures of the Great Basin and surrounding regions in a 1928 folk art building on the NRHP.,California,state_park,-117.847417,34.649594,NA,NA,NA,"15701 E Ave M, Lancaster, CA 93535, USA"
Anza-Borrego Desert State Park,San Diego county,Preserves a vast tract of the Colorado Desert in California's largest state park.,California,state_park,-116.434307,33.2602214,NA,NA,NA,"Unnamed Road, Borrego Springs, CA 92004, USA"
Armstrong Redwoods State Natural Reserve,Sonoma county,Preserves a grove of coast redwoods.,California,state_park,-123.0063252,38.5370031,NA,NA,NA,"17000 Armstrong Woods Rd, Guerneville, CA 95446, USA"
Arthur B. Ripley Desert Woodland State Park,Los Angeles county,Preserves a remnant stand of Joshua trees and junipers in the Antelope Valley.,California,state_park,-118.4934255,34.7534639,NA,NA,NA,"20000-20998 Lancaster Rd, Lancaster, CA 93536, USA"
Asilomar State Beach,Monterey county,Balances protection of rocky coast and dune habitat with public access.,California,state_park,-121.9393116,36.6256999,NA,NA,NA,"Asilomar Coastal Trail, Pacific Grove, CA 93950, USA"
Auburn State Recreation Area,El Dorado county,Offers numerous recreational opportunities along the North and Middle Forks of the American River.,California,state_park,-121.0602208,38.90163510000001,NA,NA,NA,"200-230 CA-49, Auburn, CA 95603, USA"
Austin Creek State Recreation Area,Sonoma county,"Features a rugged wilderness on Austin Creek, adjacent to Armstrong Redwoods State Natural Reserve.",California,state_park,-123.0085415,38.55998659999999,NA,NA,NA,"19402 McCray Ridge Rd, Guerneville, CA 95446, USA"
Azalea State Natural Reserve,Humboldt county,Harbors a profusion of spring-blooming western azaleas.,California,state_park,-124.0785821,40.9157084,NA,NA,NA,"2500-2698 N Bank Rd, McKinleyville, CA 95519, USA"
Bale Grist Mill State Historic Park,Napa county,Showcases a restored 1846 water-powered grist mill in Napa Valley.,California,state_park,-122.5088942,38.5411943,NA,NA,NA,"3359-3391 St Helena Hwy, St Helena, CA 94574, USA"
Bean Hollow State Beach,San Mateo county,Offers fishing and beachcombing among tide pools.,California,state_park,-122.4109773,37.2273608,NA,NA,NA,"Arroyo de los Frijoles Trail, Pescadero, CA 94060, USA"
Benbow Lake State Recreation Area,Humboldt county,Centers on a reservoir on the South Fork Eel River.,California,state_park,-123.7901264,40.0675362,NA,NA,NA,"445 Lake Benbow Dr, Garberville, CA 95542, USA"
Benicia Capitol State Historic Park,Solano county,"Interprets the third and oldest-surviving California capitol, used 1853–54.",California,state_park,-122.1587808,38.0501446,NA,NA,NA,"101-135 W G St, Benicia, CA 94510, USA"
Benicia State Recreation Area,Solano county,Preserves a tidal wetland on the Carquinez Strait.,California,state_park,-122.192645,38.0733219,NA,NA,NA,"Nature Trail, Benicia, CA 94510, USA"
Bethany Reservoir State Recreation Area,Alameda county,Offers windsurfing and other water recreation on the Bethany Reservoir.,California,state_park,-121.5994278,37.7692793,NA,NA,NA,"California Aqueduct Bikeway, Byron, CA 94514, USA"
Bidwell Mansion State Historic Park,Butte county,Offers tours of the 1868 Victorian mansion of influential settlers John and Annie Bidwell.,California,state_park,-121.8435715,39.7323566,NA,NA,NA,"184-298 Sol-Wil-Le-No Ave, Chico, CA 95926, USA"
Bidwell-Sacramento River State Park,Butte county,Preserves riparian habitat on the Sacramento River and its tributary Big Chico Creek.,California,state_park,-121.9517392,39.7251324,NA,NA,NA,"11875-12099 River Rd, Chico, CA 95973, USA"
Big Basin Redwoods State Park,Santa Cruz county,"Established as California's first state park, to preserve coast redwoods on Waddell Creek.",California,state_park,-122.2463962,37.1737064,NA,NA,NA,"Skyline-to-the-Sea Trail, Davenport, CA 95017, USA"
Bodie State Historic Park,Mono county,"Preserves the ghost town of Bodie, whose gold-mining heyday ran from 1877–1881, and is now a National Historic Landmark.",California,state_park,-119.01251,38.21277930000001,NA,NA,NA,"Union St, Bridgeport, CA 93517, USA"
Bolsa Chica State Beach,Orange county,Offers surf fishing and catching grunion by hand.,California,state_park,-118.0487973,33.6955698,NA,NA,NA,"Huntington Beach Bike Trail, Huntington Beach, CA 92648, USA"
Border Field State Park,San Diego county,"Occupies the southwesternmost point of the contiguous U.S., on the Mexico – United States border. Part of the Tijuana River National Estuarine Research Reserve.",California,state_park,-117.1227283,32.54434,NA,NA,NA,"Monument Rd, San Diego, CA 92154, USA"
Bothe-Napa Valley State Park,Napa county,Contains the farthest inland coast redwoods in a California state park.,California,state_park,-122.5376006,38.540107,NA,NA,NA,"1301-1499 Schramsberg Rd, Calistoga, CA 94515, USA"
Brannan Island State Recreation Area,Sacramento county,Offers water recreation amid a maze of channels in the Sacramento–San Joaquin River Delta.,California,state_park,-121.6918398,38.1160421,NA,NA,NA,"17645 CA-160, Rio Vista, CA 94571, USA"
Burleigh H. Murray Ranch,San Mateo county,Encompasses a hidden valley with a historic ranch established in 1857.,California,state_park,-122.4031721,37.4446214,NA,NA,NA,"1770-1850 Higgins Canyon Rd, Half Moon Bay, CA 94019, USA"
Burton Creek State Park,Placer county,Offers 6 miles (9.7 km) of unpaved roadway for hiking and cross-country skiing.,California,state_park,-120.1250758,39.1867301,NA,NA,NA,"2309 N Lake Blvd, Tahoe City, CA 96145, USA"
Butano State Park,San Mateo county,Showcases a secluded redwood-filled valley.,California,state_park,-122.3403704,37.2024281,NA,NA,NA,"Jackson Flats Trail, Pescadero, CA 94060, USA"
Butte City Project,Butte county,"In development, not open to public",California,state_park,-121.993853,39.4574433,NA,NA,NA,"1947 Biggs-Willows Rd, Princeton, CA 95970, USA"
Calaveras Big Trees State Park,Calaveras county,Protects two large groves of giant sequoias.,California,state_park,-120.3092982,38.2775178,NA,NA,NA,"1170 CA-4, Arnold, CA 95223, USA"
California Citrus State Historic Park,Riverside county,Interprets the influence of the state's citrus industry.,California,state_park,-117.4261913,33.8992834,NA,NA,NA,"9400 Dufferin Ave, Riverside, CA 92503, USA"
California State Capitol Museum,Sacramento county,Offers exhibits and tours of the California State Capitol and its grounds.,California,state_park,-121.4932265,38.5765162,NA,NA,NA,"1315 10th St, Sacramento, CA 95814, USA"
California State Mining and Mineral Museum,Mariposa county,Exhibits the official state mineral collection and displays on the region's influential mining heritage.,California,state_park,-119.9481939,37.4647858,NA,NA,NA,"4705 CA-49, Mariposa, CA 95338, USA"
California State Railroad Museum,Sacramento county,"Celebrates the history of rail transportation in California with museum displays, 21 restored locomotives, and a heritage railway along the Sacramento River.",California,state_park,-121.5040926,38.58462859999999,NA,NA,NA,"111 I St, Sacramento, CA 95814, USA"
Candlestick Point State Recreation Area,San Francisco county,"Constitutes California's first urban state recreation area, on the west shore of San Francisco Bay.",California,state_park,-122.3796916,37.7136933,NA,NA,NA,"Donner Ave, San Francisco, CA 94124, USA"
Cardiff State Beach,San Diego county,"Provides a sandy, warm-water beach outside San Diego.",California,state_park,-117.27963,33.0098231,NA,NA,NA,"2314-2362 S Coast Hwy 101, Cardiff, CA 92007, USA"
